file_path,column_name,data_type,missing_percentage,unique_count,sample_value,classification,notes
sensor_data\main_data\immu\T05\T05_0728.csv,timestamp,float64,0.0,5000,1690520400.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0728.csv,accel_x_mps2,float64,1.26,740,-7.429,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0728.csv,accel_y_mps2,float64,1.26,602,-5.228,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0728.csv,accel_z_mps2,float64,1.26,764,-4.138,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0728.csv,mag_x_uT,float64,1.26,105,-62.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0728.csv,mag_y_uT,float64,1.26,144,-5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0728.csv,mag_z_uT,float64,1.26,138,-11.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0729.csv,timestamp,float64,0.0,5000,1690606800.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0729.csv,accel_x_mps2,float64,2.46,629,-7.726,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0729.csv,accel_y_mps2,float64,2.46,663,-4.51,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0729.csv,accel_z_mps2,float64,2.46,574,-2.912,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0729.csv,mag_x_uT,float64,2.48,68,-60.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0729.csv,mag_y_uT,float64,2.48,142,-1.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0729.csv,mag_z_uT,float64,2.48,111,-10.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0730.csv,timestamp,float64,0.0,5000,1690693200.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0730.csv,accel_x_mps2,float64,1.08,1290,-6.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0730.csv,accel_y_mps2,float64,1.08,1896,0.182,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0730.csv,accel_z_mps2,float64,1.08,1325,-6.733,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0730.csv,mag_x_uT,float64,1.08,329,-41.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0730.csv,mag_y_uT,float64,1.08,552,1.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0730.csv,mag_z_uT,float64,1.08,324,-22.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0731.csv,timestamp,float64,0.0,5000,1690779600.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0731.csv,accel_x_mps2,float64,2.24,632,-8.243,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0731.csv,accel_y_mps2,float64,2.24,533,-2.345,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0731.csv,accel_z_mps2,float64,2.24,588,-4.923,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0731.csv,mag_x_uT,float64,2.26,75,-54.0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0731.csv,mag_y_uT,float64,2.26,105,11.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0731.csv,mag_z_uT,float64,2.26,101,-21.1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0801.csv,timestamp,float64,0.0,5000,1690866000.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0801.csv,accel_x_mps2,float64,1.26,896,-2.133,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0801.csv,accel_y_mps2,float64,1.26,1259,2.576,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0801.csv,accel_z_mps2,float64,1.26,887,-9.261,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0801.csv,mag_x_uT,float64,1.26,280,-29.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0801.csv,mag_y_uT,float64,1.26,339,2.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0801.csv,mag_z_uT,float64,1.26,263,-38.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0802.csv,timestamp,float64,0.0,5000,1690952400.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0802.csv,accel_x_mps2,float64,1.46,758,-7.515,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0802.csv,accel_y_mps2,float64,1.46,895,-2.824,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0802.csv,accel_z_mps2,float64,1.46,840,-4.617,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0802.csv,mag_x_uT,float64,1.46,221,-48.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0802.csv,mag_y_uT,float64,1.46,212,-14.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0802.csv,mag_z_uT,float64,1.46,188,-30.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0803.csv,timestamp,float64,0.0,5000,1691038800.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0803.csv,accel_x_mps2,float64,1.28,487,-8.429,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0803.csv,accel_y_mps2,float64,1.28,582,-2.963,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0803.csv,accel_z_mps2,float64,1.28,506,-3.673,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0803.csv,mag_x_uT,float64,1.28,95,-48.0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0803.csv,mag_y_uT,float64,1.28,111,-6.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0803.csv,mag_z_uT,float64,1.28,94,4.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0804.csv,timestamp,float64,0.0,5000,1691125200.0,KEEP candidate,
sensor_data\main_data\immu\T05\T05_0804.csv,accel_x_mps2,float64,1.06,653,-6.916,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0804.csv,accel_y_mps2,float64,1.06,569,-1.656,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0804.csv,accel_z_mps2,float64,1.06,440,-6.561,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0804.csv,mag_x_uT,float64,1.06,87,-43.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0804.csv,mag_y_uT,float64,1.06,153,-3.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T05\T05_0804.csv,mag_z_uT,float64,1.06,158,-7.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0721.csv,timestamp,float64,0.0,5000,1689960612.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0721.csv,accel_x_mps2,float64,2.44,1628,-5.598,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0721.csv,accel_y_mps2,float64,2.44,1773,0.042,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0721.csv,accel_z_mps2,float64,2.44,1025,-7.552,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0721.csv,mag_x_uT,float64,2.46,567,-52.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0721.csv,mag_y_uT,float64,2.46,517,-4.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0721.csv,mag_z_uT,float64,2.46,373,-17.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0722.csv,timestamp,float64,0.0,5000,1690002000.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0722.csv,accel_x_mps2,float64,1.26,1453,-3.587,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0722.csv,accel_y_mps2,float64,1.26,1385,-1.781,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0722.csv,accel_z_mps2,float64,1.26,1142,-8.831,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0722.csv,mag_x_uT,float64,1.26,320,-9.1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0722.csv,mag_y_uT,float64,1.26,298,1.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0722.csv,mag_z_uT,float64,1.26,252,-41.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0723.csv,timestamp,float64,0.0,5000,1690088400.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0723.csv,accel_x_mps2,float64,1.28,969,-2.265,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0723.csv,accel_y_mps2,float64,1.28,936,-1.839,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0723.csv,accel_z_mps2,float64,1.28,723,-9.046,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0723.csv,mag_x_uT,float64,1.28,137,3.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0723.csv,mag_y_uT,float64,1.28,175,-23.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0723.csv,mag_z_uT,float64,1.28,133,-31.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0724.csv,timestamp,float64,0.0,5000,1690174800.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0724.csv,accel_x_mps2,float64,2.64,559,-5.789,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0724.csv,accel_y_mps2,float64,2.64,581,-2.409,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0724.csv,accel_z_mps2,float64,2.64,469,-7.691,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0724.csv,mag_x_uT,float64,2.66,148,-30.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0724.csv,mag_y_uT,float64,2.66,162,-22.1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0724.csv,mag_z_uT,float64,2.66,138,-33.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0725.csv,timestamp,float64,0.0,5000,1690261200.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0725.csv,accel_x_mps2,float64,1.06,1225,-6.354,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0725.csv,accel_y_mps2,float64,1.06,646,-3.314,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0725.csv,accel_z_mps2,float64,1.06,916,-5.354,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0725.csv,mag_x_uT,float64,1.06,183,-35.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0725.csv,mag_y_uT,float64,1.06,162,-19.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0725.csv,mag_z_uT,float64,1.06,194,-13.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0726.csv,timestamp,float64,0.0,5000,1690347600.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0726.csv,accel_x_mps2,float64,2.44,844,-4.865,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0726.csv,accel_y_mps2,float64,2.44,809,-2.471,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0726.csv,accel_z_mps2,float64,2.44,776,-8.28,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0726.csv,mag_x_uT,float64,2.46,161,-28.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0726.csv,mag_y_uT,float64,2.46,203,-4.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0726.csv,mag_z_uT,float64,2.46,152,-35.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0727.csv,timestamp,float64,0.0,5000,1690434000.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0727.csv,accel_x_mps2,float64,1.26,1050,-5.219,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0727.csv,accel_y_mps2,float64,1.26,1246,-6.225,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0727.csv,accel_z_mps2,float64,1.26,1272,-5.934,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0727.csv,mag_x_uT,float64,1.26,286,-5.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0727.csv,mag_y_uT,float64,1.26,292,-33.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0727.csv,mag_z_uT,float64,1.26,267,-27.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0728.csv,timestamp,float64,0.0,5000,1690520400.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0728.csv,accel_x_mps2,float64,2.26,1560,-2.327,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0728.csv,accel_y_mps2,float64,2.26,1499,-0.805,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0728.csv,accel_z_mps2,float64,2.26,1249,-9.51,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0728.csv,mag_x_uT,float64,2.28,309,-21.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0728.csv,mag_y_uT,float64,2.28,428,-6.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0728.csv,mag_z_uT,float64,2.28,351,-36.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0729.csv,timestamp,float64,0.0,5000,1690606800.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0729.csv,accel_x_mps2,float64,1.28,1124,-4.276,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0729.csv,accel_y_mps2,float64,1.28,957,-2.581,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0729.csv,accel_z_mps2,float64,1.28,1031,-8.529,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0729.csv,mag_x_uT,float64,1.28,184,-2.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0729.csv,mag_y_uT,float64,1.28,135,-29.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0729.csv,mag_z_uT,float64,1.28,151,-28.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0730.csv,timestamp,float64,0.0,5000,1690693200.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0730.csv,accel_x_mps2,float64,1.28,1305,-4.238,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0730.csv,accel_y_mps2,float64,1.28,2345,7.009,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0730.csv,accel_z_mps2,float64,1.28,1221,-5.756,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0730.csv,mag_x_uT,float64,1.28,513,-3.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0730.csv,mag_y_uT,float64,1.28,662,7.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0730.csv,mag_z_uT,float64,1.28,390,-15.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0731.csv,timestamp,float64,0.0,5000,1690779600.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0731.csv,accel_x_mps2,float64,2.26,1054,-5.191,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0731.csv,accel_y_mps2,float64,2.26,1733,2.594,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0731.csv,accel_z_mps2,float64,2.26,798,-7.72,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0731.csv,mag_x_uT,float64,2.28,382,-19.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0731.csv,mag_y_uT,float64,2.28,502,13.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0731.csv,mag_z_uT,float64,2.28,273,-30.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0801.csv,timestamp,float64,0.0,5000,1690866000.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0801.csv,accel_x_mps2,float64,1.46,761,-6.757,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0801.csv,accel_y_mps2,float64,1.46,1039,-4.808,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0801.csv,accel_z_mps2,float64,1.46,820,-4.344,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0801.csv,mag_x_uT,float64,1.46,151,-10.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0801.csv,mag_y_uT,float64,1.46,150,-38.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0801.csv,mag_z_uT,float64,1.46,157,-14.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0802.csv,timestamp,float64,0.0,5000,1690952400.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0802.csv,accel_x_mps2,float64,1.26,1507,1.234,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0802.csv,accel_y_mps2,float64,1.26,1660,-2.734,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0802.csv,accel_z_mps2,float64,1.26,1076,-9.654,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0802.csv,mag_x_uT,float64,1.26,416,34.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0802.csv,mag_y_uT,float64,1.26,466,-17.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0802.csv,mag_z_uT,float64,1.26,278,-40.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0803.csv,timestamp,float64,0.0,5000,1691038800.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0803.csv,accel_x_mps2,float64,2.64,1177,-0.45,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0803.csv,accel_y_mps2,float64,2.64,944,1.249,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0803.csv,accel_z_mps2,float64,2.64,451,-9.951,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0803.csv,mag_x_uT,float64,2.66,379,26.1,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0803.csv,mag_y_uT,float64,2.66,384,-7.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0803.csv,mag_z_uT,float64,2.66,148,-42.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0804.csv,timestamp,float64,0.0,5000,1691125200.0,KEEP candidate,
sensor_data\main_data\immu\T06\T06_0804.csv,accel_x_mps2,float64,1.26,1100,4.002,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0804.csv,accel_y_mps2,float64,1.26,1403,1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0804.csv,accel_z_mps2,float64,1.26,555,-8.692,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0804.csv,mag_x_uT,float64,1.26,430,26.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0804.csv,mag_y_uT,float64,1.26,511,-23.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T06\T06_0804.csv,mag_z_uT,float64,1.26,376,-36.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0721.csv,timestamp,float64,0.0,5000,1689984007.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0721.csv,accel_x_mps2,float64,1.46,2251,-0.146,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0721.csv,accel_y_mps2,float64,1.46,2132,-6.816,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0721.csv,accel_z_mps2,float64,1.46,2109,6.435,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0721.csv,mag_x_uT,float64,1.46,709,19.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0721.csv,mag_y_uT,float64,1.46,709,-26.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0721.csv,mag_z_uT,float64,1.46,704,45.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0722.csv,timestamp,float64,0.0,5000,1690002000.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0722.csv,accel_x_mps2,float64,2.44,1001,-4.757,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0722.csv,accel_y_mps2,float64,2.44,1556,2.396,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0722.csv,accel_z_mps2,float64,2.44,922,-8.738,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0722.csv,mag_x_uT,float64,2.46,352,-4.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0722.csv,mag_y_uT,float64,2.46,569,-10.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0722.csv,mag_z_uT,float64,2.46,289,-41.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0723.csv,timestamp,float64,0.0,5000,1690088400.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0723.csv,accel_x_mps2,float64,1.46,1339,-5.595,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0723.csv,accel_y_mps2,float64,1.46,1954,0.95,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0723.csv,accel_z_mps2,float64,1.46,1952,-8.336,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0723.csv,mag_x_uT,float64,1.46,317,-21.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0723.csv,mag_y_uT,float64,1.46,515,-2.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0723.csv,mag_z_uT,float64,1.46,494,-22.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0724.csv,timestamp,float64,0.0,5000,1690174800.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0724.csv,accel_x_mps2,float64,2.46,658,-7.228,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0724.csv,accel_y_mps2,float64,2.46,680,-2.152,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0724.csv,accel_z_mps2,float64,2.46,642,-6.665,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0724.csv,mag_x_uT,float64,2.48,139,-29.6,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0724.csv,mag_y_uT,float64,2.48,153,-0.7,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0724.csv,mag_z_uT,float64,2.48,157,-26.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0725.csv,timestamp,float64,0.0,5000,1690261200.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0725.csv,accel_x_mps2,float64,1.26,1178,-5.461,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0725.csv,accel_y_mps2,float64,1.26,1611,3.751,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0725.csv,accel_z_mps2,float64,1.26,947,-7.546,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0725.csv,mag_x_uT,float64,1.26,441,-12.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0725.csv,mag_y_uT,float64,1.26,518,20.8,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0725.csv,mag_z_uT,float64,1.26,338,-24.3,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0726.csv,timestamp,float64,0.0,5000,1690347600.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0726.csv,accel_x_mps2,float64,2.66,676,-8.128,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0726.csv,accel_y_mps2,float64,2.66,924,-3.928,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0726.csv,accel_z_mps2,float64,2.66,965,-3.94,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0726.csv,mag_x_uT,float64,2.68,176,-39.4,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0726.csv,mag_y_uT,float64,2.68,302,-25.0,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0726.csv,mag_z_uT,float64,2.68,303,-10.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0727.csv,timestamp,float64,0.0,5000,1690434000.0,KEEP candidate,
sensor_data\main_data\immu\T07\T07_0727.csv,accel_x_mps2,float64,1.26,817,-7.659,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0727.csv,accel_y_mps2,float64,1.26,738,-5.868,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0727.csv,accel_z_mps2,float64,1.26,1069,-1.063,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0727.csv,mag_x_uT,float64,1.26,162,-24.2,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0727.csv,mag_y_uT,float64,1.26,169,-39.9,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0727.csv,mag_z_uT,float64,1.26,220,-10.5,UNKNOWN / NEEDS REVIEW,
sensor_data\main_data\immu\T07\T07_0728.csv,timestamp,float64,0.0,5000,1690520400.0,KEEP candidate,
